name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
"OLINE 10MG 10,S",,D.D.PHARMA.,,,,30049099,12,,59.76,,83.67,,,
OLINE 2.5MG 10S,,D.D.PHARMA.,,,,30049099,12,,26.61,,37.25,,,
"OLINE FORTE TAB 10,S",,D.D.PHARMA.,,,,30042099,12,,67.01,,93.82,,,
"OLINE PLUS TAB 10,S",,D.D.PHARMA.,,,,30049099,12,,53.59,,75.03,,,
OLINE-MD 5mg TAB 10'S,,D.D.PHARMA.,,,,3004,12,,39.65,,55.51,,,
"ONA-MD/0.5 TAB 10,S",,D.D.PHARMA.,,,,3004,12,,33.18,,46.45,,,
OXETOL 600 MG 10S,,D.D.PHARMA.,,,,3004,12,,178.57,,250,,,
P ZOLE L 10,,D.D.PHARMA.,,,,29309040,12,,129.67,,181.26,,,
PARO CR 12.5 TAB 10S,,D.D.PHARMA.,,,,30049099,12,,97.57,,136.6,,,
PARO CR FORTE 10,,D.D.PHARMA.,,,,3003,12,,138.56,,193.99,,,
PARO CR PLUS 10'S,,D.D.PHARMA.,,,,3004,12,,105.31,,147.43,,,
PARO CR25 10,,D.D.PHARMA.,,,,3003,12,,121.84,,170.57,,,
PEPSIGARD GEL 200ML,,D.D.PHARMA.,,,,3004,12,,137.29,,192.19,,,
"PETSAFFA TAB 14,S",,D.D.PHARMA.,,,,29309040,12,,38.57,,54,,,
"SETRAL 50MG 10,S",,D.D.PHARMA.,,,,3004,12,,39.03,,54.64,,,
VALPO 500 10S,,D.D.PHARMA.,,,,30049099,12,,64.88,,90.83,,,
ZINCOGUT SYP 100ML,,D.D.PHARMA.,,,,3004,12,,84.31,,118.04,,,
CLENORA MP GEL 15 ML,,D.W.D LAB.,,,,3004,12,,28.14,,39.4,,,
CLENORUSH GEL 15 ML,,D.W.D LAB.,,,,3004,12,,73.57,,103,,,
CLENORUSH ORAL 15 ML,,D.W.D LAB.,,,,3004,12,,51.57,,72.2,,,
COLIZA D SYP 30ML,,D.W.D LAB.,,,,3004,12,,30.86,,43.2,,,
COLIZA DROPS 30 ML,,D.W.D LAB.,,,,3004,12,,75,,105,,,
"CUTCARE OINT 10,S",,D.W.D LAB.,,,,3004,12,,39.29,,55,,,
"CUTICARE OINT 15,GM",,D.W.D LAB.,,,,3004,12,,82.14,,115,,,
CUTICARE OINT 5 GM 5GM,,D.W.D LAB.,,,,3004,12,,42.86,,60,,,
"DOXINATE 24 15,S",,D.W.D LAB.,,,,30049099,12,,203.89,,285.45,,,
DREP DROPS 5ML,,D.W.D LAB.,,,,3004,12,,68.57,,96,,,
DREP WAX 10 ML,,D.W.D LAB.,,,,3004,12,,87.86,,123,,,
ESCOT CREAME 30GM,,D.W.D LAB.,,,,29309040,12,,125.71,,176,,,
ESCOT MS CREAM 20GM,,D.W.D LAB.,,,,30049099,12,,93.94,,131,,,
FUNSPAR 150 MG 1 TAB,,D.W.D LAB.,,,,3004,12,,8.7,,12,,,
GOODMORN FORTE TAB 10S,,D.W.D LAB.,,,,3004,12,,54.43,,76.2,,,
GOODMORN PLUS TAB 10S,,D.W.D LAB.,,,,3004,12,,123.57,,173,,,
GOODMORN TAB 30S,,D.W.D LAB.,,,,3004,12,,111,,155.4,,,
HAZYME TAB 10S,,D.W.D LAB.,,,,3004,12,,2.35,,8,,,
HBSALIC OINT 20GM 20GM,,D.W.D LAB.,,,,3004,12,,157.14,,220,,,
HYNASAL DROP 15ML,,D.W.D LAB.,,,,3004,12,,41.42,,58,,,
NORPER SUSPENSION 200ML 200ML,,D.W.D LAB.,,,,29309040,12,,95,,133,,,
PRAT DSR 10S,,D.W.D LAB.,,,,3004,12,,170.09,,238.13,,,
TRAZINE H TAB 10S,,D.W.D LAB.,,,,3004,12,,10.18,,14.25,,,
VDM KIT 4 TAB,,D.W.D LAB.,,,,3004,12,,89.3,,118,,,
XL 80 EXP. 100ML,,D.W.D LAB.,,,,3004,12,,62.36,,87.3,,,
XL 90 SYP 100 ML,,D.W.D LAB.,,,,3004,12,,65.43,,91.6,,,
"XL VAPO 10,S",,D.W.D LAB.,,,,30049099,12,,55.71,,78,,,
ZENTOP SYP 200ML,,D.W.D LAB.,,,,3004,12,,106.43,,149,,,
"ZENTOP TAB 15,S",,D.W.D LAB.,,,,30040,18,,83.04,,121,,,
ZEST AZ CAP 30S,,D.W.D LAB.,,,,3004,12,,68.57,,96,,,
ZEST DROP 15 ML,,D.W.D LAB.,,,,3004,12,,29.5,,41.3,,,
ZEST POWDER 200G,,D.W.D LAB.,,,,29309040,18,,227.8,,336,,,
ZEST SYP. 200 ML,,D.W.D LAB.,,,,3004,12,,125.71,,176,,,
"ZESTCAL D3 15,S",,D.W.D LAB.,,,,29309040,12,,129.29,,181,,,
ASHOKA RISHTA 450ML,,DABUR PHARMA.,,,,30042099,12,,99.38,,165,,,
ATECARD 50 TAB 14S,,DABUR PHARMA.,,,,3004,12,,18.14,,25.4,,,
ATECARD D TAB 14S,,DABUR PHARMA.,,,,3004,12,,42.83,,55.65,,,
BOTANICA 3D SERUM 30ML,,DABUR PHARMA.,,,,3004,18,,462.71,,650,,,
C PRASH 1 KG 1KG,,DABUR PHARMA.,,,,30022013,5,,329.33,,395,,,
CYCLOSET SYP 300 ML.,,DABUR PHARMA.,,,,3004,12,,154.29,,216.3,,,
FEMCINOL A GEL 20MG 20MG,,DABUR PHARMA.,,,,30049099,12,,133.57,,187,,,
GLISEN 2 MG 10 TAB,,DABUR PHARMA.,,,,3004,12,,42.75,,55.54,,,
GLISEN MF 1 MG 10 TAB,,DABUR PHARMA.,,,,3004,12,,75.29,,105.4,,,
GLISEN MF 2 MG 10 TAB,,DABUR PHARMA.,,,,3004,12,,101.03,,141.45,,,
HONEY 500ML 500ML,,DABUR PHARMA.,,,,30022013,5,,201.2,,240,,,
HONITAS-JAR 1JAR,,DABUR PHARMA.,,,,3003,12,,57.42,,100,,,
HONITUS SYRUP 100ML,,DABUR PHARMA.,,,,3004,12,,69.2,,125,,,
LACTONIC GRANULES 200GM,,DABUR PHARMA.,,,,3004,12,,289.29,,405,,,
NATURE CARE DOUBLE ACTION 100GM,,DABUR PHARMA.,,,,3004,12,,74.4,,100,,,
"NEFROGEM TAB 15,S",,DABUR PHARMA.,,,,3004,12,,154.33,,216,,,
NEW LIVFIT SYP 200 ML,,DABUR PHARMA.,,,,3004,12,,78.66,,102.2,,,
REVAS AM 5 10 TAB,,DABUR PHARMA.,,,,3004,12,,60.43,,84.6,,,
SAT ISABGOL 45GM 5GM,,DABUR PHARMA.,,,,30022013,5,,88.33,,120,,,
SATGUL ISAB 100G,,DABUR PHARMA.,,,,3001,12,,137.32,,170,,,
TELLZY MT 50MG 10S,,DABUR PHARMA.,,,,3004,12,,184.5,,258.3,,,
ULGEL A SYP 170ML,,DABUR PHARMA.,,,,3004,12,,91.75,,128.45,,,
ULGEL SYP 170ML,,DABUR PHARMA.,,,,3004,12,,65.43,,91.6,,,
FF 12 CAP 30S,,DARKT INTERNATIONAL.,,,,3004,12,,88.57,,124,,,
FF 12 SYP 200 ML,,DARKT INTERNATIONAL.,,,,3004,12,,82.36,,107,,,
STOMAGEL PLUS SYP 175 ML,,DARKT INTERNATIONAL.,,,,3004,12,,85.72,,120,,,
TRAXIN JUNIOR 60 ML,,DARKT INTERNATIONAL.,,,,3004,12,,48.57,,68,,,
TRAXIN SYP 100ML,,DARKT INTERNATIONAL.,,,,3004,12,,52.34,,68,,,
ZYSIM SYP 200ML,,DARKT INTERNATIONAL.,,,,3004,12,,76.22,,99,,,
APROLEXA PLUS 10TAB,,DE M,,,,3004,12,,92.86,,130,,,
DETTOL-60ML 60,,DE M,,,,3004,12,,28.6,,36.59,,,
EBET 20 TAB 10S,,DE M,,,,3004,12,,145.72,,204,,,
NEOPORE-TAPE-3 1 PIS,,DE M,,,,3004,12,,40,,180,,,
SKIN-SAFELY-6.5 1PAIR,,DE M,,,,3004,12,,12.5,,0,,,
TETANUS 0.5ML 0.5ML,,DE M,,,,30022013,5,,7.8,,12.64,,,
APPEZER SYP 200ML,,DE MERRILION,,,,3003,12,,113.57,,159,,,
CORNCAP-DECRON 1PC,,DE MERRILION,,,,29309040,12,,18.51,,30,,,
COS3 200ML,,DELCURE,,,,2106,18,,819.21,,1195,,,
HIGADO L 200ML,,DELCURE,,,,2106,12,,213.57,,299,,,
"B ACTIVE TAB 15,S",,DELVIN,,,,3004,12,,202.86,,284,,,
"CATCHNIL TAB 10,S",,DELVIN,,,,30042099,12,,192.86,,270,,,
AMLOZIN/K 1,,DEV,,,,29309040,12,,50,,75,,,
"DITRYP 10MG 10,S",,DEV,,,,29309040,12,,19.04,,26.65,,,
"PANIDO MD 20 10,A",,DEV,,,,29309040,12,,52.15,,73,,,
PAURUSH JIWAN 10S,,DEV,,,,3004,12,,19.61,,32,,,
PERFECT CAP 10S,,DEV,,,,3004,12,,17.09,,28,,,
"PUNGECT-DSR 10,S",,DEV,,,,29309040,12,,13.4,,100,,,
RAJSTRONG BALM 12ML,,DEV,,,,29309040,12,,19.45,,45,,,
"RELANAC-RAB 10,S",,DEV,,,,29309040,12,,32.34,,217.7,,,
RESTODRY CREAM 100GM,,DEV,,,,2936,18,,366.1,,540,,,
SALICAL-5GM 5 GM,,DEV,,,,29309040,12,,7.43,,12,,,
XTRACLAV-625MG 6TAB,,DEV,,,,29309040,12,,40.45,,122.9,,,
BOTROCLOT-DROP 10ML,,DEY'S MEDICAL.,,,,3004,12,,120.36,,168,,,
ENTEROMYCETIN OTIC SOL. 5ML,,DEY'S MEDICAL.,,,,3004,12,,30,,42,,,
ENTEROMYCETIN- SYP 60ML,,DEY'S MEDICAL.,,,,3004,12,,72.87,,102,,,
ENTEROMYCETIN-250 10S,,DEY'S MEDICAL.,,,,3004,12,,42.86,,60,,,
ENTEROMYCETIN-500 6S,,DEY'S MEDICAL.,,,,3004,12,,64.29,,90,,,
HORN 500 TAB 10 TAB,,DEY'S MEDICAL.,,,,3004,12,,35.71,,50,,,
HORN O 6 TAB,,DEY'S MEDICAL.,,,,3004,12,,53.57,,75,,,
ITONE EYE DROP 10ML,,DEY'S MEDICAL.,,,,3004,12,,47.15,,66,,,
KARPIN LOTION 50ML,,DEY'S MEDICAL.,,,,3004,12,,50,,70,,,
MILK OF MAG. 170ML,,DEY'S MEDICAL.,,,,3004,12,,50,,70,,,
MILK OF MAG.SYP 340ML,,DEY'S MEDICAL.,,,,3004,12,,50.17,,70,,,
MINIRIN 0.1MG TAB 15,,DEY'S MEDICAL.,,,,3004,12,,406.32,,541.76,,,
MOM PLUS SYP ** 100 ML,,DEY'S MEDICAL.,,,,3004,12,,64.29,,90,,,
MOM PLUS SYP 170ML,,DEY'S MEDICAL.,,,,3004,12,,100,,140,,,
PADUP CAP 10S,,DEY'S MEDICAL.,,,,3004,12,,46.43,,65,,,
SOLACID O SYP 170ML,,DEY'S MEDICAL.,,,,3004,12,,72.91,,102,,,
SOLACID SYP 170ML,,DEY'S MEDICAL.,,,,3004,12,,40.71,,57,,,
"ACEGABA NT 400MG 15,S",,DIAMOND DRUG,,,,3003,12,,336.07,,470.5,,,
APILYSIN SYP 200ML,,DIAMOND DRUG,,,,3004,12,,106.44,,149,,,
"COBAFORTE CD3 TAB 10,S",,DIAMOND DRUG,,,,3004,18,,236.95,,349.5,,,
"GLIZID M XR 60MG 10,S",,DIAMOND DRUG,,,,3004,12,,96.8,,135.52,,,
KMS PORE 3'' 3'',,DIAMOND DRUG,,,,3003,12,,40,,154,,,
LIVOLYSIN SYP. 200 ML,,DIAMOND DRUG,,,,30063004,0,,59.5,,100,,,
LYCIMOND OINT 20G,,DIAMOND DRUG,,,,3004,12,,126.43,,177,,,
"M.C% ONITRAZ DOZ 12,S",,DIAMOND DRUG,,,,3003,12,,5.48,,360,,,
TETANUS AMPOULE 0.5ML .5ML,,DIAMOND DRUG,,,,30022013,5,,7.9,,12.64,,,
TUSSOL PLUS SYP 100 ML.,,DIAMOND DRUG,,,,3004,12,,33.1,,43,,,
KAYAM TABLET 30S,,DIVISA,,,,3004,12,,27.28,,42,,,
PETSAFFA 120GM,,DIVISA,,,,3004,12,,86.1,,115,,,
B-TEX OINT 1P,,DKT INDIA,,,,3004,12,,13.63,,20,,,
C-ZYME SYP 200ML,,DKT INDIA,,,,3004,12,,76.43,,107,,,
CHOICE TAB 21S,,DKT INDIA,,,,30063004,0,,21,,35,,,
LICHENSA OINT 40 GM,,DOLLER COMPANY PVT LTD.,,,,3004,12,,72.91,,90,,,
DOXYBID LB 10*10,,DORLAND,,,,3004,12,,47.25,,66.15,,,
ATARAX CREAM 100G 100GM,,DR.BISWAS,,,,2936,18,,287.12,,423.5,,,
B-CUFF SYP 100ML,,DR.BISWAS,,,,33049029,0,,15,,65,,,
DAPLO 5 10S,,DR.BISWAS,,,,30042099,12,,118.75,,166.25,,,
DEPIWHITE CRAM 15ML 15ML,,DR.BISWAS,,,,3005,18,,412.54,,608.5,,,
DR MORPEN BP MONITOR 1PC,,DR.BISWAS,,,,3004,12,,982,,1400,,,
EVERA HEALT SP 400 ML,,DR.BISWAS,,,,30063004,0,,50,,160,,,
HICKS OVAL 1,,DR.BISWAS,,,,30063004,0,,130,,199,,,
SALSA SYP 450 ML,,DR.BISWAS,,,,30063004,0,,50,,185,,,
ACEBROBID 100MG CAP 10S,,DR.REDDYS,,,,3004,12,,64.29,,90,,,
ACEBROBID SR 200MG 10S,,DR.REDDYS,,,,3004,12,,120,,168,,,
ALFOO 10MG TABLETS 30S,,DR.REDDYS,,,,3004,12,,594.29,,832,,,
"ANTOXID P TAB 15,S",,DR.REDDYS,,,,3004,18,,278.3,,410.5,,,
ATARAX ANTI-ITCH LOTION 100ML,,DR.REDDYS,,,,3005,18,,331.19,,488.5,,,
ATAREX 25MG TAB 15TAB,,DR.REDDYS,,,,3004,12,,67.14,,94,,,
ATOCOR 10MG TAB 10 TAB,,DR.REDDYS,,,,3004,12,,59.22,,82.9,,,
ATOCOR F TAB 15,,DR.REDDYS,,,,3003,12,,337.5,,472.5,,,
"AZIWOK 500 5,S",,DR.REDDYS,,,,3004,12,,94.22,,131.9,,,
BECOZINC CAPS 21S,,DR.REDDYS,,,,3004,12,,40.54,,56.75,,,
BECOZINC H SYP 200ML,,DR.REDDYS,,,,3004,18,,52.2,,77,,,
BECOZINC-G CAP 10S,,DR.REDDYS,,,,2106,18,,54.24,,80,,,
CETZINE DROPS 10ML,,DR.REDDYS,,,,29309040,12,,70.18,,98.25,,,
CLAMP KID FORTE SY 30ML,,DR.REDDYS,,,,3004,12,,89.29,,125,,,
CLAMP XL ORAL SYP 60ML,,DR.REDDYS,,,,3004,12,,237.68,,332.75,,,
COMBIHALE (FB) 200 INHALLER 1*120 MD,,DR.REDDYS,,,,3004,12,,284.74,,398.63,,,
COMBIHALE FB 200 REDICAP 1*30S,,DR.REDDYS,,,,3004,12,,133.91,,187.48,,,
COMBIHALE FB 400 R/C 30S,,DR.REDDYS,,,,3004,12,,166.8,,233.52,,,
COMBIHALE FF 250 INHALL 1S,,DR.REDDYS,,,,3004,12,,485.71,,680,,,
COMBIHALE FF 250 REDICAPS 30ML,,DR.REDDYS,,,,3004,12,,215.71,,302,,,
DILIGAN 25MG 15,,DR.REDDYS,,,,29309040,12,,150.18,,210.25,,,
DOXT-SL 10S,,DR.REDDYS,,,,3004,12,,104.46,,146.25,,,
EBERNET CREME 10GM,,DR.REDDYS,,,,3004,12,,132.86,,186,,,
ECONORM POWDER 1 SACHT,,DR.REDDYS,,,,3004,12,,44.78,,62.7,,,
ECONOROM CAP 6'S,,DR.REDDYS,,,,3004,12,,190.96,,267.3,,,
EMLUKAST-FX TAB 10S,,DR.REDDYS,,,,3004,12,,71.79,,100.5,,,
ENAM 10 MG. 15 TAB,,DR.REDDYS,,,,3004,12,,71.14,,99.6,,,
ENAM 2.5 TAB 15S,,DR.REDDYS,,,,3004,12,,26.14,,36.6,,,
ENAM 5MG.TAB 15S,,DR.REDDYS,,,,3004,12,,44.36,,62.1,,,
FINAST 5MG 15S,,DR.REDDYS,,,,3004,12,,414.29,,580,,,
FINAX 1 30,,DR.REDDYS,,,,3004,12,,224.1,,313.75,,,
"FIXTRAL SB 130G 10,S",,DR.REDDYS,,,,3004,12,,178.57,,250,,,
GLIMY 2 TAB 15,,DR.REDDYS,,,,3003,12,,70.64,,98.89,,,
GLIMY M1 10,,DR.REDDYS,,,,3004,12,,126.25,,176.5,,,
GLIMY MV 2MG 10,,DR.REDDYS,,,,29309040,12,,110.17,,154.25,,,
GLIMY-1MG 14S,,DR.REDDYS,,,,3004,12,,37.5,,52.5,,,
GRIS OD TAB 7 STRIP,,DR.REDDYS,,,,3003,12,,158.04,,221.25,,,
HYDROHEAL AM OINT 50GM,,DR.REDDYS,,,,3004,12,,340.89,,477,,,
HYDROHEAL-AM OINT 15GM,,DR.REDDYS,,,,3004,12,,68.57,,96,,,
IBUCLIN JUNIOR 10 TAB,,DR.REDDYS,,,,3004,12,,4.43,,6.2,,,
INTEL D3 DROP 30ML,,DR.REDDYS,,,,3005,18,,202.74,,299,,,
K-CIT 200ML 200ML,,DR.REDDYS,,,,29309040,12,,111.43,,156,,,
K-CIT SYP 200ML,,DR.REDDYS,,,,3004,12,,62.35,,81,,,
KETOROL DT 10 TAB,,DR.REDDYS,,,,3004,12,,115.62,,161.25,,,
KIDRICH D3 5ML,,DR.REDDYS,,,,3004,12,,142.5,,199.5,,,
KINPRIDE 1MG 10S,,DR.REDDYS,,,,3004,12,,59.81,,78.5,,,
"KINPRIDE SR 3MG 10,S",,DR.REDDYS,,,,3004,12,,225.54,,315.75,,,
LEON 500 TAB 10S,,DR.REDDYS,,,,3004,12,,60.36,,84.5,,,
LEON-750 TAB 5S,,DR.REDDYS,,,,3004,12,,40.71,,57,,,
"MEGA 3 30,S",,DR.REDDYS,,,,30049099,12,,310,,434,,,
"MET STAMLO 50G 10,S",,DR.REDDYS,,,,3001,12,,126.97,,177.75,,,
MET-STAMLO CAP 10S,,DR.REDDYS,,,,3004,12,,105.18,,147.75,,,
"METSMALL 1000 MG 14,S",,DR.REDDYS,,,,3004,12,,41.71,,58.4,,,
METSMALL 500MG TAB 10S,,DR.REDDYS,,,,3004,12,,49.05,,68.67,,,
MU OUT POWDER 119GM,,DR.REDDYS,,,,3004,12,,220.36,,308.5,,,
MUCOLITE DROP 15ML,,DR.REDDYS,,,,3004,12,,32.19,,45.07,,,
MUCOLITE SYP 100 ML,,DR.REDDYS,,,,3004,12,,45.41,,59,,,
NISE GEL 18GM,,DR.REDDYS,,,,3004,12,,32.86,,46,,,
NISE GEL 30GM,,DR.REDDYS,,,,3004,12,,60,,84,,,
NISE TAB 10S,,DR.REDDYS,,,,3004,12,,93.23,,130.5,,,
OMEZ 20 CAP 15S,,DR.REDDYS,,,,3004,12,,45.86,,64.2,,,
OMEZ DSR CAP 15S,,DR.REDDYS,,,,3004,12,,176.43,,247,,,
OMEZ INSTA 5.9GM,,DR.REDDYS,,,,3004,12,,8.16,,11.42,,,
OPTISULIN CAP. 30 CAP,,DR.REDDYS,,,,3004,12,,7.64,,10.7,,,
PECEF 200 TAB 10S,,DR.REDDYS,,,,3004,12,,115.84,,150.5,,,
"PETIZA DSR 10,S",,DR.REDDYS,,,,30049099,12,,10,,110,,,
RAZO 20 MG 10 TAB,,DR.REDDYS,,,,3004,12,,118.57,,166,,,
RAZO 40MG 15,,DR.REDDYS,,,,29309040,12,,214.29,,300,,,
RAZO D 15S CAP,,DR.REDDYS,,,,3004,12,,234.47,,328.25,,,
RAZO-L 10'S,,DR.REDDYS,,,,3004,12,,260.54,,364.75,,,
RECLIDE-XR 60 10S,,DR.REDDYS,,,,3004,12,,170.18,,238.75,,,
RECLIMET TAB 15 TAB,,DR.REDDYS,,,,3004,12,,182.68,,255.75,,,
RECLIMET XR TAB 14S,,DR.REDDYS,,,,3004,12,,255.36,,357.5,,,
RESWAAS JR 100ML,,DR.REDDYS,,,,30049099,12,,93.75,,131.25,,,
RESWAS LS SY 100ML,,DR.REDDYS,,,,3004,12,,103.04,,144.25,,,
RESWAS SYP 120ML,,DR.REDDYS,,,,3004,12,,93.75,,131.25,,,
ROSIFLEX TRIO 14S,,DR.REDDYS,,,,3005,18,,558.27,,823.45,,,
ROZAT 10 10 TAB,,DR.REDDYS,,,,3004,12,,171.97,,240.75,,,
ROZAT 20 10 TAB,,DR.REDDYS,,,,3004,12,,106.66,,140,,,
ROZAT 5 10 TAB,,DR.REDDYS,,,,3004,12,,62.5,,87.5,,,
"ROZAT EZ 10 MG 10,S",,DR.REDDYS,,,,30042099,12,,221.43,,310,,,
ROZAT F 10MG 10S,,DR.REDDYS,,,,3004,12,,122.14,,171,,,
ROZAT F 5MG 10S,,DR.REDDYS,,,,3004,12,,93.93,,131.5,,,
ROZAT-F (10/160) 10S,,DR.REDDYS,,,,3004,12,,122.14,,171,,,
SIBOFIX 550 MG TAB 10TAB,,DR.REDDYS,,,,3004,12,,391.07,,547.5,,,
STAMLO 10MG TAB 10 TAB,,DR.REDDYS,,,,3004,12,,110.4,,154.56,,,
STAMLO 2.5 TAB 15S,,DR.REDDYS,,,,3004,12,,42.94,,60.1,,,
STAMLO 5MG TAB 15S,,DR.REDDYS,,,,3004,12,,59.94,,83.9,,,
STAMLO BETA TAB 15S,,DR.REDDYS,,,,3004,12,,172.87,,242,,,
"STAMLO BIS 5MG 10,S",,DR.REDDYS,,,,3004,12,,64.82,,90.75,,,
STAMLO T 80 10S,,DR.REDDYS,,,,3004,12,,226.06,,316.5,,,
STAMLO-D TAB 10S,,DR.REDDYS,,,,3004,12,,111.61,,156.25,,,
STAMLO-T TAB 10S,,DR.REDDYS,,,,3004,12,,163.03,,228.25,,,
"STYPTOVIT E 500 10,S",,DR.REDDYS,,,,3004,12,,57.71,,80.8,,,
TELSARTAN 20MG 14TAB,,DR.REDDYS,,,,29309040,12,,46.44,,65,,,
TELSARTAN H40 14TAB,,DR.REDDYS,,,,29309040,12,,208.93,,292.5,,,
"TELSARTAN LN 40 10,S",,DR.REDDYS,,,,30049099,12,,91.78,,128.5,,,
"ULTRANISE TAB 10,S",,DR.REDDYS,,,,30042099,12,,63.03,,88.25,,,
VANTEJ AQUA MOUTHWASH 100ML,,DR.REDDYS,,,,29309040,18,,101.7,,150,,,
VANTEJ PASTE (L) 100GM,,DR.REDDYS,,,,3306,18,,236.95,,349.5,,,
VANTEJ PASTE 50GM,,DR.REDDYS,,,,3004,18,,85.94,,120,,,
"VEGAZ OD 15,S",,DR.REDDYS,,,,3004,12,,294.64,,412.5,,,
VENUSIA CREAM 100GM,,DR.REDDYS,,,,3004,18,,327.12,,482.5,,,
"VONO 20 TAB 10,S",,DR.REDDYS,,,,30049099,12,,107.14,,150,,,
XYZAL 5MG 30S,,DR.REDDYS,,,,3004,12,,0,,226,,,
XYZAL M 5/10 MG TAB 15TAB,,DR.REDDYS,,,,3003,12,,218.73,,306.21,,,
XYZAL-M SY 60ML,,DR.REDDYS,,,,3004,12,,111.07,,155.5,,,
Z & D DS SYRUP 20 15ML,,DR.REDDYS,,,,3004,12,,47.86,,67,,,
Z&D DROP 15ML,,DR.REDDYS,,,,3003,12,,92.18,,129.04,,,
ZYRTEC DROP 10ML,,DR.REDDYS,,,,30042099,12,,70.18,,98.25,,,
BIOMAZE SYP 200ML,,DRAKT INTERNATIONAL,,,,3004,5,,160,,210,,,
FEBEX DROP 15ML,,DRAKT INTERNATIONAL,,,,3004,12,,37.14,,52,,,
DRANZEN FORTE 10S,,DRAKT PHARMACEUTICAls,,,,3004,12,,60.29,,84.4,,,
DRANZEN TAB 10S,,DRAKT PHARMACEUTICAls,,,,3004,12,,30.93,,41.4,,,
DRANZEN-D 10*10,,DRAKT PHARMACEUTICAls,,,,3004,12,,60.71,,85,,,
DRANZEN-KID 10S,,DRAKT PHARMACEUTICAls,,,,3004,12,,35.86,,50.2,,,
TAXI 500 TAB 10S,,DRAKT PHARMACEUTICAls,,,,3004,5,,122.5,,160.78,,,
LAXIT L SYP 200ML,,DUCK BILL.,,,,3004,12,,175,,245,,,
LAXIT PLUS SY 200ML,,DUCK BILL.,,,,3004,12,,61.81,,140,,,
LAXIT SYP. 200 ML,,DUCK BILL.,,,,3004,12,,103.57,,145,,,
TOPCAST PLASTER 10CM 6,,DYN,,,,3004,12,,48,,192,,,
TOPCAST PLASTER 15CM 6,,DYN,,,,3004,12,,58,,226,,,
RAMCET TAB 10S,,DYOTA NUMANDIS,,,,3004,12,,44.42,,62.19,,,
RAMCET-D TAB 10S,,DYOTA NUMANDIS,,,,3004,12,,93.35,,130.7,,,
REDIVA-MA TABLET 10S,,DYOTA NUMANDIS,,,,2106,18,,203.14,,299.63,,,
REFLORA-R SUCHET 1GM,,DYOTA NUMANDIS,,,,3004,12,,22.77,,31.88,,,
TRAMALOR TAB 10S,,DYOTA NUMANDIS,,,,3004,12,,94.26,,131.96,,,
200ML,,E-MERCK.,,,,3004,12,,134.29,,188,,,
CLOBETAMIL-G OINT 20GM,,E-MERCK.,,,,3004,12,,16.59,,23.23,,,
CONCOR 5MG TAB 10 TAB,,E-MERCK.,,,,3004,12,,100.71,,141,,,
CONCOR AM 5 TAB 10S,,E-MERCK.,,,,3004,12,,100.91,,141.27,,,
CONCOR COR 1.25MG 10S,,E-MERCK.,,,,3004,12,,50.08,,70.12,,,
CONCOR COR 2.5 MG 10 TAB,,E-MERCK.,,,,3004,12,,67.48,,94.46,,,
EUTHYROX 75 100S,,E-MERCK.,,,,3004,12,,94.4,,132.16,,,
EVION 200 CAP 10S,,E-MERCK.,,,,3004,12,,15,,21,,,
EVION 400 CAP 10S,,E-MERCK.,,,,3004,12,,62.07,,86.87,,,
EVION 600 CAP 10S,,E-MERCK.,,,,3004,12,,44.67,,62.48,,,
EVION CREAM 60GM,,E-MERCK.,,,,3004,18,,97.7,,144.1,,,
EVION LC 10 TAB,,E-MERCK.,,,,3004,12,,49.22,,68.84,,,
LIVOGEN CAP TAB 10S,,E-MERCK.,,,,3004,12,,72.34,,101.27,,,
LIVOGEN XT TAB 10S,,E-MERCK.,,,,3004,12,,85.24,,119.33,,,
LIVOGEN Z TAB 15STAB,,E-MERCK.,,,,3004,12,,75.45,,105.63,,,
NASIVION (MINI) 0.01 10ML,,E-MERCK.,,,,3004,12,,65.3,,91.41,,,
NASIVION (PAED) 0.25 10ML,,E-MERCK.,,,,3004,12,,57.94,,88.5,,,
NASIVION SPRAY ADLT 5ML,,E-MERCK.,,,,3001,12,,85.66,,119.91,,,
NASIVION-S 10ML,,E-MERCK.,,,,3004,12,,70.73,,63.91,,,
NEUROBION FORTE RF INJ. 2ML,,E-MERCK.,,,,3004,12,,12.87,,18,,,
NEUROBION FORTE TAB 10S,,E-MERCK.,,,,3004,12,,34.57,,46.1,,,
POLYBION ACTIVE 150ML 100ML,,E-MERCK.,,,,3004,12,,106.29,,148.8,,,
POLYBION CZS 15S,,E-MERCK.,,,,3004,12,,159.37,,223.12,,,
POLYBION INJ 2ML,,E-MERCK.,,,,3004,12,,17.86,,25,,,
POLYBION L (M) 250ML,,E-MERCK.,,,,3004,12,,198.4,,277.75,,,
POLYBION L (S) 150 ML,,E-MERCK.,,,,3004,12,,98.61,,138.05,,,
POLYBION SF SYP (S) 100ML,,E-MERCK.,,,,3004,12,,25.93,,36.3,,,
POLYBION SF SYP 400ML,,E-MERCK.,,,,3004,12,,80.93,,113.3,,,
POLYBION SYP SF (M) 250ML,,E-MERCK.,,,,3004,12,,53.82,,75.35,,,
ENTERO QUINOL TAB 20S,,EAST INDIA PHARMACEUTICALS WORKS LTD.,,,,3004,12,,40,,56,,,
