name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
ELTROXIN 37.5 MG 1PC,,,,,,30042099,12,,140.68,,196.96,0,,
ELTROXIN 75MG 60S,,,,,,3004,12,,137.28,,192.19,0,,
ENO ORANGE 5GM 5GM,,,,,,3004,12,,7.2,,10,0,,
IODEX 40GM 40GM,,,,,,3004,12,,70.52,,88,0,,
IODEX ULTRAGEL 30GM,,,,,,3004,12,,100,,140,0,,
NEOSPORIN H EAR DROP 5 ML,,,,,,3004,5,,43.81,,57.5,0,,
NEOSPORIN H OINT. 5 GM,,,,,,3004,12,,37.63,,48.9,0,,
NEOSPORIN POW 10GM,,,,,,3004,12,,74.25,,103.95,0,,
OILATUM LOTION 100 ML 100ML,,,,,,3004,18,,238,,351.05,0,,
SENSODYNE PAST 35 20GM,,,,,,3004,18,,27.5,,35,0,,
SEPTRAN SYP. 50ML,,,,,,3004,12,,8.49,,11.31,0,,
T-BACT OINT 15GM,,,,,,3004,12,,243.48,,340.87,0,,
ZOVIRAX 200 5 TAB,,,,,,3004,12,,24.6,,34.44,0,,
ZOVIRAX 400 10 TAB,,,,,,3004,12,,111.1,,155.54,0,,
ZOVIRAX 800 5 TAB,,,,,,3004,12,,150.64,,210.9,0,,
AUGMENTIN ES 50ML,,,,,,3001,12,,160.14,,223.6,0,,
BETNOVATE S OINT 20GM,,,,,,29309040,12,,28.54,,39.95,0,,
CALPOL 500MG 15TAB,,,,,,29309040,12,,10.68,,14.95,0,,
CORCIUM PIUS CAP 1*10,,,,,,3004,18,,178.64,,263.5,0,,
CROCIN ADVANCE TAB 15S,,,,,,3004,12,,10.05,,13.77,0,,
ELTROXIN 125MG 100TAB,,,,,,29309040,12,,81.11,,113.57,0,,
ENO 5GM LEMON 5GM,,,,,,3004,12,,8.18,,11,0,,
EUMOSONE CREAM 15GM 15GM,,,,,,30042099,12,,87.14,,122,0,,
FLUTIBACT OINT 10GM,,,,,,3004,12,,185.54,,259.75,0,,
GLUCON D 100GM,,,,,,2106,18,,20.43,,27,0,,
GLUCON D JAR 1KG,,,,,,2106,18,,140,,185,0,,
GLUCON D JAR 200GM,,,,,,2106,18,,40.86,,54,0,,
GLUCON D JAR 500GM,,,,,,2106,18,,75.67,,100,0,,
Hexylent 10 tab,,,,,,3004,12,,12.23,,15.23,0,,
METXL AM 2.5/25 MG TAB 15,,,,,,3004,12,,150.71,,211,0,,
NEUROTRAT SR TAB 10S,,,,,,3004,12,,178.57,,250,0,,
PIRITON SYP 460ML,,,,,,29309040,12,,98.47,,137.85,0,,
SENSODYNE F/M 75GM 75G,,,,,,3004,18,,103.07,,140,0,,
SENSODYNE FRESHGEL 80GM 80GM,,,,,,3004,12,,75.95,,100,0,,
SENSODYNE FRESHMINT 80GM 80GM,,,,,,3004,12,,75.95,,100,0,,
SENSODYNE RAPID RELIEF 40GM,,,,,,3004,12,,53.16,,65,0,,
SENSODYNE RAPID RELIEF 80 80GM,,,,,,3004,12,,113.91,,150,0,,
SIBOLONE TAB 15,,,,,,3004,12,,275,,385,0,,
STATIGA 10S,,,,,,3004,12,,100.71,,141,0,,
SUPRACAL K2 10S,,,,,,3004,12,,192.86,,270,0,,
ULTRABRITE OINTMENT 25 GM 25GM,,,,,,3004,12,,31.87,,165,0,,
AUGMENTIN 1.2 MG 1 PHYL,,,,,,3004,12,,87.11,,121.95,0,,
AUGMENTIN 375 MG 6 TAB,,,,,,3004,12,,179.89,,251.85,0,,
AUGMENTIN 625 DUO TAB 6S,,,,,,3004,12,,146.33,,204.86,0,,
"AUGMENTIN-DUO 1000 10,S",,,,,,3004,12,,429.61,,601.45,0,,
CALPOL-T 10S,,,,,,3004,12,,88.18,,123.45,0,,
ZEVIT CAP 30S,,,,,,3004,12,,28.73,,38.3,0,,
ASCORIL LS JUNIOR 60ML,,,,,,3004,12,,75.71,,106,0,,
AUGMENTIN DDS SYP 30ML,,,,,,3004,12,,149.43,,209.2,0,,
AVAMYS NASAL SPRAY 1PC,,,,,,3004,12,,217.5,,304.5,0,,
BETNESOL N DROPS 5ML,,,,,,3004,12,,17.21,,24.1,0,,
BETNOVATE GM CREAM 20GM,,,,,,3004,12,,29.39,,41.15,0,,
CALPOL TAB 15S,,,,,,3004,12,,10.68,,14.95,0,,
CCM TAB 30 TAB,,,,,,3004,12,,353.96,,495.55,0,,
CEFTUM 250 TAB 4S,,,,,,3004,12,,124.29,,191.25,0,,
COBADEX CZS TAB 15S,,,,,,3004,12,,88.72,,124.2,0,,
COBADEX SYP 120ML,,,,,,3004,12,,11.63,,15.5,0,,
COBADEX Z CAP 15S,,,,,,3004,12,,15.43,,19.15,0,,
CROCIN-650 10*10,,,,,,3004,12,,24.53,,33.6,0,,
ELTROXIN 25MG TAB 1*60S,,,,,,3004,12,,140.66,,196.91,0,,
GRISOVIN FP 250 TAB 10S,,,,,,3004,12,,12.57,,16.76,0,,
IODEX (8GM) 8GM,,,,,,3004,12,,23.81,,32,0,,
OSTOCALCIUM TAB 60 TAB,,,,,,3004,12,,98.18,,134.5,0,,
OSTOCALCIUM YELLOW(A) 200 ML,,,,,,3004,12,,137.56,,183.54,0,,
PHEXIN 250 CAP 10S,,,,,,3004,12,,32.15,,45.02,0,,
PHEXIN 500 CAP 10S,,,,,,3004,12,,116.18,,162.65,0,,
PHEXIN DROP 10ML,,,,,,3004,12,,50.32,,70.45,0,,
PHEXIN KID 10S,,,,,,3004,12,,0,,75.75,0,,
PIRITON EXP 120ML,,,,,,3004,12,,55.29,,77.4,0,,
TENOVATE GN CREAM 10 GM.,,,,,,3004,12,,71.79,,100.5,0,,
TENOVATE M CREAM 15GM,,,,,,3004,12,,78.47,,109.85,0,,
VENTORLIN INH 17GM,,,,,,3004,12,,62.16,,77.7,0,,
VOZET 5 10 TAB,,,,,,3004,12,,73.03,,102.25,0,,
ZIMIG CREAM 10 GM,,,,,,3004,12,,59.82,,83.75,0,,
ZINETAC 300 TAB 10S,,,,,,3004,12,,11.5,,16.1,0,,
ZYLORIC 300MG TAB 1*10S,,,,,,3004,12,,44.96,,62.94,0,,
BETNELAN TAB 20S,,,,,,3004,12,,6.85,,9.6,0,,
CROCIN DROPS 15ML,,,,,,3004,12,,24.57,,33.66,0,,
CROCIN DS SYP 60ML,,,,,,3004,12,,34.26,,46.94,0,,
CROCIN SYP 60ML,,,,,,3004,12,,23.54,,32.25,0,,
ELTROXIN 88MG 60,,,,,,29309040,12,,78.72,,110.21,0,,
FOLVITE DHA 10,,,,,,29309040,12,,156.82,,219.55,0,,
IODEX 16GM,,,,,,3004,12,,48.36,,65,0,,
IODEX(S) 10GM,,,,,,3004,12,,23.33,,28,0,,
ZINETAC 150MG TAB 30S,,,,,,3004,12,,15.62,,21.87,0,,
AUGMENTIN DUO SYP 30ML,,,,,,3004,12,,48.24,,67.54,0,,
BANOCIDE FORTE TAB 30'S,,,,,,3004,5,,35.77,,46.9,0,,
BECADEXAMIN CAP 30S,,,,,,3004,12,,38.25,,51,0,,
BETNESOL INJ 1ML,,,,,,3004,12,,3.3,,4.4,0,,
BETNESOL ORAL DROP 15ML,,,,,,3004,12,,20.11,,28.15,0,,
BETNESOL TAB 20S,,,,,,3004,12,,12.14,,17,0,,
BETNOVATE C CREAM 30GM,,,,,,3004,12,,50.61,,70.85,0,,
BETNOVATE CREME 20GM,,,,,,3004,12,,12.57,,17.6,0,,
BETNOVATE N CREAM 20GM,,,,,,3004,12,,39.5,,55.3,0,,
CALPOL SYP 60ML,,,,,,3004,12,,29.3,,41.02,0,,
CEFTUM-500MG TAB 4S,,,,,,3004,12,,164.58,,230.41,0,,
CELIN 500 20S 20S,,,,,,3004,12,,14.18,,17.59,0,,
CELIN-CHEWABLE TAB 10S,,,,,,3004,12,,11.72,,15.63,0,,
CETZINE SYP 60ML,,,,,,3004,12,,32.16,,45.02,0,,
CETZINE TAB 10'S,,,,,,3004,12,,22.52,,31.5,0,,
COBADEX FORTE CAP 15S,,,,,,3004,12,,18.75,,25,0,,
DILOSYN EXP 100ML,,,,,,3004,12,,52.57,,73.6,0,,
ELTROXIN-100MG TAB 100S,,,,,,3004,12,,126.72,,177.41,0,,
ELTROXIN-50MG 100S,,,,,,3004,12,,86.88,,121.63,0,,
EUMOSONE M CREAM 15GM,,,,,,3004,12,,96.11,,134.55,0,,
FLUTIVATE OINT 20GM,,,,,,3004,12,,94.21,,131.9,0,,
LANOXIN-TAB 10S,,,,,,3004,12,,10.65,,14.9,0,,
NEOSPORIN OINT 10GM,,,,,,3004,12,,85.5,,119.7,0,,
NEOSPORIN SKIN OINT 15GM,,,,,,3004,12,,61.47,,79.85,0,,
OSTOCALCIUM BF SYP 200ML,,,,,,3004,12,,143.19,,221.91,0,,
OSTOCALCIUM-L/L SYP 200ML,,,,,,3004,12,,118.47,,183.54,0,,
PIRITON CS 100ML,,,,,,3004,12,,60.97,,85.35,0,,
SEPTRAN-ADULT TAB 10S,,,,,,3004,12,,4.08,,5.43,0,,
SHIELD OINT 15GM,,,,,,3004,5,,66.75,,87.6,0,,
T-BACT OINT 5GM,,,,,,3004,12,,81.16,,113.62,0,,
TENOVATE CREAM 30GM,,,,,,3004,12,,122.61,,171.64,0,,
TENOVATE OINT 15G,,,,,,3004,12,,47.61,,68.45,0,,
TENOVATE-M SKIN CREAM 15S,,,,,,3004,12,,39.83,,50.5,0,,
ZENTEL 400MG TAB 1S,,,,,,3004,12,,6.5,,9.09,0,,
ZENTEL SYP 10ML,,,,,,3004,12,,14.32,,20.05,0,,
ZIMIG-250MG 7'S,,,,,,3004,12,,179.33,,232.9,0,,
ZYLORIC 100MG TAB 10S,,,,,,3004,12,,15.12,,21.17,0,,
ACCURATE CARD 1PC,,,,,,3003,12,,51.07,,71.5,0,,
AIRZ 50MG CAP 1,,,,,,3003,12,,460,,644,0,,
ALEX COUGH LOZENGES 10TAB,,,,,,29309040,12,,84.29,,118,0,,
ALEX JR SYP 60ML,,,,,,3004,12,,81.43,,114,0,,
ALEX PAED DROP 15ML,,,,,,3004,12,,53.22,,74.5,0,,
ALEX SYP SF 100ML,,,,,,3004,12,,105.36,,147.5,0,,
ASCODEX LS 100ML,,,,,,29309040,12,,34.45,,141,0,,
ASCORIL D PLUS 100 ML,,,,,,3004,12,,100.76,,141,0,,
ASCORIL FLU DROPS 15ML,,,,,,30049069,12,,38.22,,53.5,0,,
ASCORIL FLU SY 60ML,,,,,,3004,12,,43.93,,61.5,0,,
"ASCORIL LD SYP 100,ML",,,,,,30049099,12,,94.29,,132,0,,
ASCORIL LS DROP 15ML,,,,,,3004,12,,61.43,,86,0,,
ASCORIL LS SY 100ML,,,,,,3004,12,,100.71,,141,0,,
ASCORIL SF 100ML,,,,,,3004,12,,105.35,,147.5,0,,
ASCORIL+ EXP 100ML,,,,,,3004,12,,105.05,,147,0,,
ASCORIL+EXPECT(L) 200ML,,,,,,3004,12,,105.02,,209,0,,
ASCORIL- D JR. 60ML,,,,,,3004,12,,78,,117,0,,
AZIFINE 250MG TAB 6S,,,,,,3004,12,,67.82,,95.13,0,,
"BILAZAP M TAB 10,S",,,,,,3004,12,,130,,182,0,,
BLADMIR 25MG TAB,,,,,,3004,12,,321.13,,449.6,0,,
CANDIBIOTIC EAR DROP 5ML,,,,,,3004,12,,75.71,,106,0,,
CANDID B CREME 10GM,,,,,,3004,12,,90.02,,126,0,,
CANDID B LOTION 30ML,,,,,,3004,12,,164.29,,230,0,,
CANDID CL SUPPOSITORIE 3S,,,,,,3004,12,,113.57,,159,0,,
CANDID CREAM 30GM 30GM,,,,,,3004,12,,72.01,,100.8,0,,
CANDID LOTION 30ML,,,,,,3004,12,,93.36,,130,0,,
CANDID MOUTH PAINT 15ML,,,,,,3004,12,,135.36,,189.5,0,,
CANDID POW 100 GM,,,,,,3004,12,,124.29,,174,0,,
CANDID POWDER 50GM 50GM,,,,,,3004,12,,74.32,,104,0,,
CANDID SOAP 75GM,,,,,,3004,18,,92.54,,136.5,0,,
CANDID TOTAL CREME 20GM,,,,,,3004,12,,80.71,,113,0,,
CANDID TV. 60ML,,,,,,3004,12,,230.71,,323,0,,
CANDID V GEL 30GM,,,,,,3004,12,,95.36,,133.5,0,,
"CANDID V3 3,S",,,,,,30042099,12,,60.71,,85,0,,
CANDID V6 TAB 6S,,,,,,3004,12,,48.05,,67.27,0,,
CANDIDERMA CREAM 10GM,,,,,,3004,12,,110,,161.5,0,,
CANDIDERMA PLUS 5GM 5GM,,,,,,3004,12,,77.5,,108.5,0,,
CANDITRAL 200MG 10S,,,,,,2106,12,,180,,252,0,,
CANDITRAL CAP 4 CAP,,,,,,3004,12,,112.12,,156.97,0,,
CANDITRAL SB 130 10TAB,,,,,,29309040,12,,200,,280,0,,
"CANDITRAL SB 65 10,S",,,,,,3004,12,,109.64,,153.3,0,,
D ACNE GEL 15GM,,,,,,3004,12,,90,,126,0,,
"DAILYCAL 500MG 10,S",,,,,,29309040,12,,46.61,,65.25,0,,
DERIVA CMS GEL 15GM,,,,,,3004,12,,270.72,,379,0,,
DIGIHALER FB 200 INH 1INH,,,,,,29309040,12,,284.16,,397.82,0,,
DIGIHALER SF 250 INHAL 1SET,,,,,,30049099,12,,520.71,,729,0,,
DIZIRON 25 TAB 20STAB,,,,,,3004,12,,83.57,,117,0,,
DOXOVENT TAB 10S,,,,,,3004,12,,26.78,,37.5,0,,
DUBINOR OINT 30GM,,,,,,30049099,12,,222.85,,312,0,,
DUBINOR TAB 10,,,,,,29309040,12,,0,,0,0,,
ECTOCLEAN 30ML,,,,,,30049099,12,,60.3,,90,0,,
ELOSMOOTH LOTION 80ML,,,,,,30040,18,,118.65,,175,0,,
ELOVERA LOTION 150ML 150ML,,,,,,2936,18,,294.91,,435,0,,
EPTUS 25 MG. 10 TAB.,,,,,,3004,12,,252.86,,354,0,,
"ESOZ 40MG 15,S",,,,,,29309040,12,,174.29,,244,0,,
"ESOZ L 10,S",,,,,,30049099,12,,222.5,,311.5,0,,
"FENZA 600MG 10,S",,,,,,30049099,12,,353.57,,495,0,,
FLUBIGAT EYE DROP 5 ML,,,,,,30049099,12,,87.14,,122,0,,
FLUCORT H CREAM 30G,,,,,,3004,12,,162.14,,227,0,,
GLEVO 500MG TAB 5S,,,,,,3004,12,,60.56,,84.78,0,,
GLOVES L 1PAK,,,,,,30049099,12,,206,,1200,0,,
H2O2 100ML,,,,,,30049099,12,,9,,20,0,,
HALOVATE CREAM 30GM,,,,,,3003,12,,202.63,,283.67,0,,
"IFIN 250 MG 7,S",,,,,,3004,12,,91.78,,128.5,0,,
"IFIN 500 7,S",,,,,,3003,12,,153.22,,214.5,0,,
IOTIM(0.5%) DROP 5ML,,,,,,30049099,12,,53.6,,75.04,0,,
"KEFPOD 200MG 10,S",,,,,,30042099,12,,141.43,,198,0,,
LULICAN 20G 20G,,,,,,30049099,12,,121.43,,170,0,,
LULICAN CREAM 10GM,,,,,,3004,12,,267.86,,375,0,,
LULIGEE CREAM- 10GM,,,,,,3004,12,,121.43,,170,0,,
MOMATE CREAM(S) 5GM9,,,,,,3004,12,,212.84,,298,0,,
MOMATE LOTION 30ML 30ML,,,,,,3004,12,,312.14,,437,0,,
MORR F 5% 60ML,,,,,,3004,12,,607.14,,850,0,,
OLMAX 3D 20MG 10,,,,,,3003,12,,120.36,,168.5,0,,
OLMAX AM 15,,,,,,29309040,12,,231.12,,324,0,,
ONABET 30GM CREME 30GM,,,,,,3004,12,,207.14,,400.22,0,,
ONABET CREAM(S) 15GM,,,,,,3004,12,,101.43,,142,0,,
OXUBA OD 600 10S,,,,,,3004,12,,299.29,,419,0,,
RAZEL A 75 10S,,,,,,3004,12,,42.86,,60,0,,
REMO 100MG 15,,,,,,3003,12,,153.57,,215,0,,
"REMO MV 500 10,S",,,,,,30049099,12,,128.93,,180,0,,
ROLL BANDGE 3'' 1,,,,,,3004,12,,2.49,,12,0,,
ROLL BNDAGE 2'' 1,,,,,,3004,12,,1.72,,10,0,,
SCABOMA LOTION 100ML,,,,,,3004,12,,77.51,,108.5,0,,
SCABOMA LOTION 50ML,,,,,,3004,12,,56.78,,79.5,0,,
SCABOMA PLUS LOTION 50ML,,,,,,3004,12,,20.35,,56,0,,
SM FIBRO CAP 20S,,,,,,3004,12,,231,,324,0,,
"STIMISUL MD 15,S",,,,,,30049099,12,,16,,157,0,,
SYNTRAN 100MG 10S,,,,,,3004,12,,112.1,,156.94,0,,
TELMA 20 MG 10 TAB,,,,,,3004,12,,92.57,,129.59,0,,
TELMA 40 MG 10 TAB,,,,,,3004,12,,162.24,,227.14,0,,
TELMA 80 AM TAB 15S,,,,,,3004,12,,322.85,,452,0,,
TELMA 80 H TAB 10S,,,,,,3004,12,,239.64,,335.5,0,,
TELMA AM H TAB 15S,,,,,,3004,12,,138.57,,194,0,,
TELMA AM TAB 15S,,,,,,3004,12,,219.64,,307.5,0,,
TELMA CT 40 10S,,,,,,3004,12,,133.22,,186.5,0,,
TELMA CT 40/6.25 15S,,,,,,2106,12,,130.36,,182.5,0,,
TURBOCORT 15GM,,,,,,3004,12,,105.71,,148,0,,
V WASH 20GM,,,,,,34029091,18,,29.8,,45,0,,
VWASH PLUS 100ML,,,,,,34029091,18,,112.03,,180,0,,
ZITAMET PLUS 20/1000 10S,,,,,,3004,12,,225.37,,315.5,0,,
ZITAMET PLUS 20/500M 15TAB,,,,,,3004,12,,246.43,,345,0,,
ZITAPLUS 15S,,,,,,3004,12,,116.07,,162.5,0,,
ALEX SYP (L) 100 ML,,,,,,3004,12,,110.37,,154.5,0,,
AZIFINE-500 TAB 3S,,,,,,3004,12,,79.96,,111.94,0,,
CALINTA XT TAB 15,,,,,,3004,12,,259.28,,363,0,,
CANDID B 20GM CREAME 20 GM,,,,,,29309040,12,,123.93,,173.5,0,,
CREMAHEL PLUS SYP 170 ML,,,,,,29309040,12,,18,,175,0,,
DIGIHALER FF 250MG 120MDI,,,,,,3004,12,,571.07,,799.5,0,,
ELOVERA CREME 75GM,,,,,,33049930,18,,162.72,,240,0,,
ELOVERA LOTION 50 ML,,,,,,33049910,18,,120,,177,0,,
FLUCORT OINT 20G,,,,,,30042099,12,,78.57,,110,0,,
MILIXIM 200 TAB 10S,,,,,,3004,12,,44.15,,64.4,0,,
MOMATE F CREAME 10GM,,,,,,3004,12,,222.86,,312,0,,
MOMATE OINMENT 15 GM,,,,,,3004,12,,202.15,,283,0,,
SCALPE LOTION 60 ML,,,,,,3004,12,,210.72,,295,0,,
TACROZ FORTE OINTMENT 1,,,,,,30049099,12,,375,,525,0,,
TELMA-CT 80 TAB 10S,,,,,,3004,12,,200.9,,261,0,,
AIRTEC FB 400R/C 1PHA,,,,,,3004,12,,192,,268.8,0,,
FLUCOLD AF DROP 15ML,,,,,,29309040,12,,43.57,,55,0,,
KEFPOD CV 200MG 10,,,,,,29309040,12,,285.01,,399,0,,
NEBZMART FB 1MG RESPULES 2ML,,,,,,3004,12,,369,,516.6,0,,
TELMA 80 10 TAB,,,,,,3004,12,,113.16,,158.42,0,,
TELMA H 10 TAB,,,,,,3004,12,,248.21,,347.5,0,,
TELMA MCT 25/6.25 10,,,,,,29309040,12,,86.43,,121,0,,
ALKACITRON SYP. 100ML,,,,,,3004,12,,18.53,,134.65,0,,
ACLOFAST SY 60ML 60ML,,,,,,29309040,12,,14,,90,0,,
GEOFOL PLUS TAB 10S,,,,,,2936,18,,121.36,,179,0,,
GEOMEGA 5G 10S,,,,,,2936,18,,134.92,,199,0,,
GEONERVE P 10S,,,,,,29309040,12,,99.3,,139,0,,
GEVAZYME PLUS SYP 200ML,,,,,,3004,18,,88.99,,125,0,,
KULE KHARA 450ML 450ML,,,,,,29309040,12,,35.62,,195,0,,
LYCONIL M 200ML,,,,,,3004,18,,121.02,,170,0,,
DOXIFIN PLUS 10TAB,,,,,,29309040,12,,60.71,,85,0,,
LBC EAR DROP 5ML 5ML,,,,,,30042099,12,,70.71,,99,0,,
CLEAR GEL 20 GM,,,,,,3004,5,,78.48,,103,0,,
CLONATE LOTION 25 ML,,,,,,3004,12,,125,,175,0,,
CLONATE OINT 20GM,,,,,,3004,12,,177.86,,249,0,,
DERMADEW ACNE SOAP 75GM,,,,,,3004,18,,111.19,,164,0,,
DERMADEW ALOE LOTION 1,,,,,,3004,18,,128.82,,190,0,,
DERMADEW BABY CREAM 80GM,,,,,,33049990,18,,132.88,,196,0,,
DERMADEW BABY SOAP 50GM,,,,,,3401,18,,134.25,,198,0,,
DERMADEW BACT SOAP 75GM,,,,,,3401,18,,134.24,,198,0,,
DERMADEW CALOE LOT. 60ML,,,,,,33049910,18,,105.08,,155,0,,
DERMADEW CALOE LOTION 100ML,,,,,,30040,18,,183.05,,270,0,,
DERMADEW CREAM 50 GM,,,,,,33049990,18,,122.03,,180,0,,
DERMADEW FACEWASH 100ML,,,,,,33073090,18,,176.27,,260,0,,
DERMADEW LOTION 100ML,,,,,,33049990,18,,122.03,,180,0,,
DERMADEW SHAMPOO 80ML,,,,,,33051090,18,,115.25,,170,0,,
DERMADEW SOAP 75 GM,,,,,,3401,18,,117.96,,174,0,,
DERMADEW VG WASH 100ML 100ML,,,,,,33073090,18,,122.03,,180,0,,
DEUMA DEW BABY CREAM 80G,,,,,,3004,18,,121.42,,170,0,,
FERHANCE 200ML 200ML,,,,,,3004,12,,114.29,,160,0,,
FUDIC BNF CREAM 10GM 10GM,,,,,,3004,12,,140.71,,197,0,,
FUDIC CREAM 10 GM,,,,,,3004,12,,78.64,,110.1,0,,
HH LEVO M KID 10S,,,,,,3004,12,,53.33,,70,0,,
HH LEVO TABLETS 10S,,,,,,3004,12,,60.71,,85,0,,
HH LINTUS SYP 100ML,,,,,,3004,12,,55.71,,78,0,,
HH MITE CREME 1*30GM,,,,,,3004,12,,44.4,,62.16,0,,
HH MITE SOAP 75GM,,,,,,3004,18,,105.08,,155,0,,
HH SONE LOTION 5GM,,,,,,3004,12,,0,,120,0,,
HH ZOLE CREME 10GM,,,,,,3004,12,,153.57,,215,0,,
HHCEFI 100DRY SYP 30ML,,,,,,3001,12,,57.12,,79.97,0,,
HHCEPO DRY SYP 30ML,,,,,,3004,12,,64.29,,90,0,,
HHCEPO100DRY SYP 30ML,,,,,,3004,12,,125,,175,0,,
HHDERM CREME 10GM,,,,,,3004,12,,185.71,,260,0,,
HHFUDIC CREME 1-10GM,,,,,,3004,12,,165,,231,0,,
HHOMEGA CAP 10S,,,,,,3004,18,,155.94,,230,0,,
"HHOMEGA+ 10,S",,,,,,3004,18,,155.94,,230,0,,
HHSONE CREAM 10 GM.,,,,,,3004,12,,100,,140,0,,
HHSONE LOTION 10ML,,,,,,3004,12,,112.86,,158,0,,
HORLICKS JU,,,,,,3004,12,,305.55,,330,0,,
ITZ(HH) CAP 4S,,,,,,3004,12,,101.44,,142,0,,
KZ CREAM 30 GM,,,,,,3004,12,,132.14,,185,0,,
KZ LOTION 60 ML,,,,,,3004,12,,210.71,,295,0,,
KZ SOAP 75GM,,,,,,3401,18,,134.23,,198,0,,
MUPI OINT 5GM,,,,,,3004,12,,67.86,,95,0,,
NAN PRO 1,,,,,,3004,18,,641.42,,825,0,,
NAN PRO 2,,,,,,3004,0,,738.53,,805,0,,
NAN PRO 3,,,,,,3004,12,,738.53,,805,0,,
NASIVION BABY 0.01% DROPS 10ML,,,,,,3004,12,,59.3,,83,0,,
PROPYGENTA NF CREME 20GM,,,,,,3004,12,,100.57,,132,0,,
PROPYNATE NF CREAM 30G,,,,,,29309040,12,,199.29,,279,0,,
PROPYSALIC NF OINT 30GM,,,,,,3004,12,,199.29,,279,0,,
PROPYSALIC NF-6 20GM,,,,,,3004,12,,142.14,,199,0,,
PROTEININA KID POWDER 200GM,,,,,,2923,18,,223.73,,330,0,,
TRETIN 0.25% 30G,,,,,,29309040,12,,146.43,,205,0,,
CINKARA SYP 500ML,,,,,,3004,12,,61.6,,81,0,,
SAFI 500 ML,,,,,,3004,12,,152.37,,230,0,,
SAFI SYP (M) 200ML,,,,,,3004,12,,80.4,,110,0,,
SAFI SYP (S) 100ML,,,,,,3004,12,,40.36,,55,0,,
"MYMI K2 TAB 10,S",,,,,,3001,12,,206.43,,289,0,,
ANALTRA P 10S,,,,,,3004,12,,70.72,,99,0,,
ASTIGLOW CREAM 20GM,,,,,,3004,12,,133.3,,186.62,0,,
BIOTRIM DS BOLUS 4S,,,,,,3001,12,,61.85,,86.8,0,,
BROTON 2L,,,,,,3001,12,,680.09,,975,0,,
CHYMORAL-BR 10S,,,,,,3004,12,,235,,329,0,,
COXTFAST 90 10S,,,,,,3004,12,,96.46,,135,0,,
"COXTFAST MR 10,S",,,,,,30049099,12,,162.86,,228,0,,
DESICAL-XT 10S,,,,,,3001,12,,188.91,,264.47,0,,
"DROTYFAST A 10,S",,,,,,30049099,12,,74.29,,104,0,,
"DROTYFAST-M 10,S",,,,,,3004,12,,68.57,,96,0,,
DULOXIN 20 10,,,,,,3001,12,,90,,126,0,,
GOSTRECH 70G,,,,,,30049099,12,,246.86,,345.6,0,,
I 100 10TAB,,,,,,3004,12,,105.72,,148,0,,
IDROFOS-KIT 1.31,,,,,,3004,12,,392.14,,549,0,,
KMS-PORE 1/2 1PH,,,,,,3001,12,,6.66,,0,0,,
L.S.BELT 40 1PH,,,,,,30022013,5,,240,,840,0,,
L.S.BELT-38 1PH,,,,,,30022013,5,,240,,840,0,,
LIVO MIS SYRUP 200ML,,,,,,3004,18,,119,,202,0,,
LIVOFIT STRONG LIQUID 1L,,,,,,3001,12,,133.12,,262,0,,
MIETROGYL 400 15S,,,,,,3004,12,,19.65,,25.53,0,,
MINTOP FORTE 5 LOTION 60ML,,,,,,3004,12,,750.36,,1050.5,0,,
"OCAL 60K 4,S",,,,,,3004,12,,142.14,,199,0,,
"OCAL C 10,S",,,,,,3004,12,,119.11,,166.75,0,,
OSTOVET FORT 5L,,,,,,3001,12,,30,,160,0,,
"RAPER-D 15,S",,,,,,3004,12,,50,,70,0,,
TAF KZ SOAP 75GM,,,,,,3304,18,,77.97,,115,0,,
TAF-PLUS OINT 15GM,,,,,,29309040,12,,60.9,,85.32,0,,
"XEROFAST CR 10,S",,,,,,3004,12,,70.4,,98.28,0,,
"XEROFAST SP 10,S",,,,,,3004,12,,57.86,,81,0,,
"XEROFLAM 3D 10,S",,,,,,29309040,12,,117.86,,165,0,,
XET CR PLUS12.5 10S,,,,,,3001,12,,165.93,,232.3,0,,
ZEROSEDTIC SF 15GM,,,,,,3004,12,,86.4,,120.96,0,,
ZINCOLIV LIQ 1L,,,,,,3001,12,,48,,225,0,,
PARALITOL (L) OIL 200ML,,,,,,3004,12,,205.14,,261,0,,
PARALITOL OIL (M) 100ML,,,,,,3004,12,,141.02,,186,0,,
LAXTINA STRONG 10S,,,,,,3004,12,,30.7,,43,0,,
"BACLOX 400MG 10,S",,,,,,3004,12,,21.23,,70,0,,
CLOCIUM D3 10S,,,,,,3004,18,,148.47,,219,0,,
DYDROPAL TAB 10TAB,,,,,,29309040,12,,339.29,,475,0,,
ETORO-TH 10S,,,,,,3004,12,,121.43,,170,0,,
FAS 3 KIT 4TAB,,,,,,30042099,12,,108.93,,152.5,0,,
"HETRODOX LB CAP 10,S",,,,,,3001,12,,76.43,,107,0,,
HIFEN AZ 125 10S,,,,,,3004,12,,70.71,,99,0,,
HIFEN-100DT 10S,,,,,,3004,12,,41.59,,55.9,0,,
HIFEN-200DT 10S,,,,,,3004,12,,82.66,,111.1,0,,
INZYME PLUS 200ML 200ML,,,,,,3004,18,,20.3,,150,0,,
"LEVOCET M KID TAB 10,S",,,,,,3004,12,,40.02,,55.75,0,,
LEVOCET M SYP 60ML,,,,,,3004,12,,86.43,,121,0,,
